EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
453287,LINCOLN CO.,MEEKER,5/20/2013,1540,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74673,C,81,OUN,0,0,NWS Employee, ,1.21,100,6,NE,3,SSE,SPARKS,5/20/2013,1542,35.5614,-96.8146,35.5694,-96.7954,Several reports were received of a brief tornado northeast of Meeker. No damage was reported.,"A tornado outbreak occurred during the afternoon and evening hours of the 20th. Several tornadoes occurred from central Oklahoma down through south central Oklahoma near the Red River. The strongest tornado touched down near Newcastle and traveled through Moore and south Oklahoma City. This tornado caused catastrophic damage in these areas, with a maximum rating of EF-5. The tornado claimed 24 lives and caused billions of dollars in damage. In addition to the tornadoes, large hail and damaging winds cause damage in many areas.",174
455290,OTTAWA CO.,OTTAWA,5/20/2013,1725,Tornado, ,EF2,0,0,1000000,0,OK,CST-6, ,73707,C,115,TSA,0,0,NWS Storm Survey, ,10,800,4,SW,4,ENE,WYANDOTTE,5/20/2013,1740,36.8129,-94.8461,36.8298,-94.6706,"This tornado snapped or uprooted numerous trees and damaged numerous homes. It moved east-northeast for several miles but turned more easterly after crossing the Neosho River. The most significant damage occurred as the tornado crossed Highway 137, where a metal building and several homes were severely damaged. Many hardwood trees were also snapped above the ground in that area. Based on this damage, maximum estimated wind in the tornado was 115 to 125 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",175
455295,ADAIR CO.,PROCTOR,5/20/2013,1732,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,73707,C,1,TSA,0,0,NWS Storm Survey, ,2,150,2,SE,2,WNW,CHRISTIE,5/20/2013,1734,35.9476,-94.7581,35.9641,-94.7285,"This tornado uprooted trees and snapped a few other trees. Based on this damage, maximum estimated wind in the tornado was 95 to 105 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",176
455293,OTTAWA CO.,WYANDOTTE,5/20/2013,1732,Tornado, ,EF1,0,0,150000,0,OK,CST-6, ,73707,C,115,TSA,0,0,NWS Storm Survey, ,8.5,600,2,WNW,7,ENE,WYANDOTTE,5/20/2013,1741,36.8128,-94.7701,36.8295,-94.6184,"This is the first segment of a two segment tornado. In Ottawa County, Oklahoma, this tornado damaged several houses, damaged barns and outbuildings, and snapped or uprooted a number of trees. Based on this damage, maximum estimated wind in the tornado was 100 to 110 mph. The tornado moved in an easterly direction for much of its life cycle but turned more to the northeast as it approached the state line. It continued into Newton County, Missouri, and dissipated on the south side of the town of Seneca.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",177
455296,ADAIR CO.,CHRISTIE,5/20/2013,1735,Tornado, ,EF1,0,0,15000,0,OK,CST-6, ,73707,C,1,TSA,0,0,NWS Storm Survey, ,2.5,300,2,WSW,1,N,CHRISTIE,5/20/2013,1737,35.939,-94.7271,35.969,-94.7012,"This tornado snapped or uprooted a number of trees and damaged a barn. Based on this damage, maximum estimated wind in the tornado was 100 to 110 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",178
455297,ADAIR CO.,ADDIELEE,5/20/2013,1740,Tornado, ,EF1,0,0,125000,0,OK,CST-6, ,73707,C,1,TSA,0,0,NWS Storm Survey, ,5.8,500,1,NE,4,SSE,BALLARD,5/20/2013,1745,35.9817,-94.614,36.0419,-94.5416,"This is the first segment of a two segment tornado. In Adair County, this tornado destroyed two barns and damaged a third barn. It also snapped or uprooted numerous trees as it moved northeast. Based on this damage, maximum estimated wind in this segment of the tornado was 100 to 110 mph. The tornado continued into Washington County, Arkansas, where it dissipated north of the town of Cincinnati.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",179
453289,COAL CO.,LEHIGH,5/20/2013,1749,Tornado, ,EF1,0,0,30000,0,OK,CST-6, ,74673,C,29,OUN,0,0,Emergency Manager, ,5.9,250,4,WSW,2,E,LEHIGH,5/20/2013,1757,34.4479,-96.2849,34.47,-96.1849,Emergency management and spotters reported a tornado near Lehigh. Damage to trees and outbuildings occurred. Damages estimated.,"A tornado outbreak occurred during the afternoon and evening hours of the 20th. Several tornadoes occurred from central Oklahoma down through south central Oklahoma near the Red River. The strongest tornado touched down near Newcastle and traveled through Moore and south Oklahoma City. This tornado caused catastrophic damage in these areas, with a maximum rating of EF-5. The tornado claimed 24 lives and caused billions of dollars in damage. In addition to the tornadoes, large hail and damaging winds cause damage in many areas.",180
455299,LE FLORE CO.,MILTON,5/20/2013,1933,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,73707,C,79,TSA,0,0,NWS Storm Survey, ,0.7,260,2,S,2,SSE,MILTON,5/20/2013,1934,35.1399,-94.8763,35.1446,-94.8633,This tornado damaged trees. Maximum estimated wind in the tornado based on this damage was 70 to 80 mph.,"Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",181
455300,LE FLORE CO.,NEFF,5/20/2013,1944,Tornado, ,EF1,0,0,5000,0,OK,CST-6, ,73707,C,79,TSA,0,0,NWS Storm Survey, ,8.5,500,1,ENE,2,S,ROCK IS,5/20/2013,1955,35.0737,-94.5888,35.1538,-94.4761,"This tornado damaged the roof of a home, uprooted several trees, and snapped a number of large tree limbs. Based on this damage, maximum estimated wind in the tornado was 90 to 100 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",182
459170,BEAVER CO.,CLEAR LAKE,5/28/2013,1408,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,76141,C,7,AMA,0,0,NWS Storm Survey, ,0.82,25,9,NNW,9,WSW,KNOWLES,5/28/2013,1411,36.7996,-100.33,36.8096,-100.3221,"A landspout tornado formed during the afternoon hours of the 28th. Eye-witness accounts described the landspout as a brief spin-up that started from the ground and connected with the base of a developing thunderstorm. Several pictures were taken by the eye-witnesses from U.S. Highway 83 approximately 4 miles south of Beaver (Beaver County). A National Weather Service survey team, using the eye-witness accounts, located the track of this landspout. Very little damage was evident given the landspout formed over grasslands and away from developed real estate. The max estimated wind speed was 60 mph. No injuries or fatalities were associated with this landspout tornado.","A severe weather outbreak brought hail, damaging winds, and tornadoes to portions of the Oklahoma Panhandle from the afternoon of the 28th into the early morning hours of the 29th. The morning upper air analysis on the 28th showed a mid-level shortwave trough rotating around the base of a longwave trough situated from Idaho to Arizona. At the surface, a dryline was situated from the northeastern Oklahoma Panhandle to the southwestern Texas Panhandle. The 6 AM CST upper air sounding from Amarillo showed a low level capping inversion with significant elevated instability. Also deep layer shear was primed for the development of discrete supercells. By noon, the northern portion of the dryline had moved into south central Kansas before stretching back into the southwestern Texas Panhandle, as instability values increased across the area. At this time, the combination of a residual cold frontal boundary and the dryline helped to form two landspout tornadoes as thunderstorms developed along the dryline across Beaver County. These tornadoes formed over undeveloped land and produced little damage.||During the late evening the dryline began to retreat westward as the nocturnal low level jet transported moisture from the Gulf of Mexico northwestward. This allowed the remnants of a supercell that brought severe weather to the Texas Panhandle to move into Beaver County. These storms produced isolated downbursts while decaying over the county.",183
459172,BEAVER CO.,FORGAN,5/28/2013,1429,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,76141,C,7,AMA,0,0,NWS Storm Survey, ,1.77,25,6,E,7,ESE,FORGAN,5/28/2013,1440,36.903,-100.4272,36.8804,-100.412,"A landspout tornado formed during the afternoon hours of the 28th near the town of Beaver (Beaver County). Eye-witness accounts stated the landspout developed north of the Beaver Sand Dunes State Park east of State Road 23. A National Weather Service survey team located the start of the track approximately 4 miles north of Beaver (Beaver County). Eye-witness reported that the landspout traveled to the northwest, crossed State Road 23, and traveled west of State Road 23 before dissipating approximately 5 miles north-northwest of Beaver (Beaver County). The survey team verified the eye-witness accounts and noted that little damage was evident since the landspout formed over undeveloped grassland. The estimated max wind speed with this tornado was 60 mph. No injuries or fatalities were associated with this landspout.","A severe weather outbreak brought hail, damaging winds, and tornadoes to portions of the Oklahoma Panhandle from the afternoon of the 28th into the early morning hours of the 29th. The morning upper air analysis on the 28th showed a mid-level shortwave trough rotating around the base of a longwave trough situated from Idaho to Arizona. At the surface, a dryline was situated from the northeastern Oklahoma Panhandle to the southwestern Texas Panhandle. The 6 AM CST upper air sounding from Amarillo showed a low level capping inversion with significant elevated instability. Also deep layer shear was primed for the development of discrete supercells. By noon, the northern portion of the dryline had moved into south central Kansas before stretching back into the southwestern Texas Panhandle, as instability values increased across the area. At this time, the combination of a residual cold frontal boundary and the dryline helped to form two landspout tornadoes as thunderstorms developed along the dryline across Beaver County. These tornadoes formed over undeveloped land and produced little damage.||During the late evening the dryline began to retreat westward as the nocturnal low level jet transported moisture from the Gulf of Mexico northwestward. This allowed the remnants of a supercell that brought severe weather to the Texas Panhandle to move into Beaver County. These storms produced isolated downbursts while decaying over the county.",184
465041,CANADIAN CO.,CALUMET,5/29/2013,1600,Tornado, ,EF1,0,0,20000,0,OK,CST-6, ,74677,C,17,OUN,0,0,Public, ,0.2,20,6,W,6,W,CALUMET,5/29/2013,1600,35.6,-98.2268,35.6,-98.2268,A tornado touched down briefly about 6 miles west of Calumet destroying a barn and damaging a house. Damage was estimated.,"A large upper trough was ejecting out of the Rockies, with a dryline extending from western Nebraska through the Texas Panhandle. Strong wind shear and instability were in place over the southern Plains. Supercells developed along the dryline during the early to mid afternoon, then progressed eastward into western Oklahoma, producing hail, wind and isolated tornadoes. Additional severe thunderstorms developed farther east over western and central Oklahoma during the mid to late afternoon, with severe wind and hail reported.",185
465044,CLEVELAND CO.,NORMAN,5/29/2013,1742,Tornado, ,EF1,0,0,40000,0,OK,CST-6, ,74677,C,27,OUN,0,0,Emergency Manager, ,0.1,10,2,SSW,2,SSW,NORMAN,5/29/2013,1742,35.1907,-97.4535,35.1907,-97.4535,"A tornado touched down very briefly in the southwest portion of the city of Norman, damaging a home near Fairfield Drive and Belmont Drive. No other damage occurred. The damage amount was estimated.","A large upper trough was ejecting out of the Rockies, with a dryline extending from western Nebraska through the Texas Panhandle. Strong wind shear and instability were in place over the southern Plains. Supercells developed along the dryline during the early to mid afternoon, then progressed eastward into western Oklahoma, producing hail, wind and isolated tornadoes. Additional severe thunderstorms developed farther east over western and central Oklahoma during the mid to late afternoon, with severe wind and hail reported.",186
465046,BECKHAM CO.,ERICK,5/29/2013,1821,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74677,C,9,OUN,0,0,Storm Chaser, ,0.75,150,12,S,12,S,ERICK,5/29/2013,1823,35.033,-99.884,35.033,-99.884,A storm chaser observed a weak tornado in far southern Beckham County near the Harmon and Greer County intersection. A funnel was observed with a rotating column of dust observed. The tornado produced no known damage.,"A large upper trough was ejecting out of the Rockies, with a dryline extending from western Nebraska through the Texas Panhandle. Strong wind shear and instability were in place over the southern Plains. Supercells developed along the dryline during the early to mid afternoon, then progressed eastward into western Oklahoma, producing hail, wind and isolated tornadoes. Additional severe thunderstorms developed farther east over western and central Oklahoma during the mid to late afternoon, with severe wind and hail reported.",187
453305,PAYNE CO.,PERKINS,5/30/2013,1408,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74966,C,119,OUN,0,0,Broadcast Media, ,0.26,100,1,SSW,1,SSW,PERKINS,5/30/2013,1409,35.9619,-97.0395,35.9634,-97.0351,Tornado reported via KWTV. Tornado was brief and only lasted 30 seconds. No damage was reported and the location was estimated.,"A stalled frontal boundary and dryline became the focus for scattered supercell thunderstorms during the afternoon hours of the 30th. While a couple of brief tornadoes occurred, very large hail and damaging winds were the main hazards of the day.",188
453306,PAYNE CO.,RIPLEY,5/30/2013,1415,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74966,C,119,OUN,0,0,Broadcast Media, ,0.71,100,4,SW,3,SSW,RIPLEY,5/30/2013,1416,35.98,-96.94,35.9825,-96.9277,Tornado was reported by KWTV. No damage was reported.,"A stalled frontal boundary and dryline became the focus for scattered supercell thunderstorms during the afternoon hours of the 30th. While a couple of brief tornadoes occurred, very large hail and damaging winds were the main hazards of the day.",189
453307,PAYNE CO.,RIPLEY,5/30/2013,1426,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74966,C,119,OUN,0,0,Broadcast Media, ,1.64,200,1,ESE,3,E,RIPLEY,5/30/2013,1430,36.0145,-96.8835,36.0195,-96.8548,Tornado was reported by a storm chaser via Spotter Network and by broadcast media. A large revolving bowl wall cloud with debris was noted. No damage was reported.,"A stalled frontal boundary and dryline became the focus for scattered supercell thunderstorms during the afternoon hours of the 30th. While a couple of brief tornadoes occurred, very large hail and damaging winds were the main hazards of the day.",190
444288,MCCURTAIN CO.,PLUNKETTVILLE,5/30/2013,1435,Tornado, ,EF1,0,0,10000,0,OK,CST-6, ,73474,C,89,SHV,0,0,NWS Storm Survey, ,3.4,330,4,SSW,1,SE,PLUNKETTVILLE,5/30/2013,1444,34.3652,-94.4992,34.4051,-94.4642,"A supercell thunderstorm moved through McCurtain county on the afternoon of May 30th.  The storm produced an EF1 tornado about 6 miles southeast of Watson, Oklahoma. The tornado mainly uprooted and snapped trees.  A tree fell on a home in this rural community, causing damage to the roof. The tornado then crossed over the state line into Arkansas about 3 miles southwest of Cove, Arkansas. Please see the report from WFO Little Rock on the continuation of this tornado.",A broad upper trough ejected out of the Great Basin and moved into the Central Plains. Broad southwest flow aloft developed across the Southern Plains into the Lower Mississippi Valley.  A disturbance rotated around the trough and provided the lift needed for scattered thunderstorms across the Middle Red River Valley.  Instability was extreme across the region and low level shear values were supportive of rotating thunderstorms during the early afternoon hours.,191
453334,PAYNE CO.,CUSHING,5/30/2013,1437,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74966,C,119,OUN,0,0,Trained Spotter, ,0.37,50,4,NNW,4,NNW,CUSHING,5/30/2013,1438,36.0335,-96.7874,36.0364,-96.7818,Tornado was reported via Spotter Network. Brief spin up tornado near Cushing. No damage was reported.,"A stalled frontal boundary and dryline became the focus for scattered supercell thunderstorms during the afternoon hours of the 30th. While a couple of brief tornadoes occurred, very large hail and damaging winds were the main hazards of the day.",192
455304,CREEK CO.,OILTON,5/30/2013,1501,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,73709,C,37,TSA,0,0,Storm Chaser, ,0.1,50,4,NNW,4,NNW,OILTON,5/30/2013,1501,36.1268,-96.604,36.1268,-96.604,Storm chasers reported a brief tornado over open country. No known damage resulted from this tornado.,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,193
453335,GARVIN CO.,PERNELL,5/30/2013,1658,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,74966,C,49,OUN,0,0,Trained Spotter, ,0.41,200,1,NE,1,NE,PERNELL,5/30/2013,1659,34.565,-97.501,34.5702,-97.4976,Brief rain wrapped tornado was reported via Spotter Network. No damage was reported.,"A stalled frontal boundary and dryline became the focus for scattered supercell thunderstorms during the afternoon hours of the 30th. While a couple of brief tornadoes occurred, very large hail and damaging winds were the main hazards of the day.",194
455306,MAYES CO.,MAZIE,5/30/2013,1749,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,73709,C,97,TSA,0,0,Storm Chaser, ,0.1,50,3,WSW,3,WSW,MAZIE,5/30/2013,1749,36.0813,-95.419,36.0813,-95.419,Storm chasers photographed a brief tornado over open country. No known damage resulted from this tornado.,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,195
455308,MAYES CO.,MAZIE,5/30/2013,1754,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,73709,C,97,TSA,0,0,Storm Chaser, ,0.1,50,2,WSW,2,WSW,MAZIE,5/30/2013,1754,36.0936,-95.3985,36.0936,-95.3985,Storm chasers photographed a brief tornado over open country. No known damage resulted from this tornado.,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,196
455310,MAYES CO.,MAZIE,5/30/2013,1808,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,73709,C,97,TSA,0,0,Storm Chaser, ,0.6,100,0,ENE,1,ENE,MAZIE,5/30/2013,1809,36.1009,-95.3669,36.1034,-95.3563,Storm chasers photographed a tornado over open country. No known damage resulted from this tornado.,A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,197
455311,MAYES CO.,MURPHY,5/30/2013,1824,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,73709,C,97,TSA,0,0,NWS Storm Survey, ,2.1,200,2,SSE,3,ESE,MURPHY,5/30/2013,1830,36.1233,-95.2282,36.137,-95.1938,"This tornado snapped a couple trees and uprooted several others. Based on this damage, maximum estimated wind in the tornado was 95 to 105 mph.",A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,198
455314,TULSA CO.,BROKEN ARROW,5/30/2013,1940,Tornado, ,EF1,0,0,50000,0,OK,CST-6, ,73709,C,143,TSA,0,0,NWS Storm Survey, ,0.6,220,2,SSE,2,SE,BROKEN ARROW,5/30/2013,1941,36.0224,-95.7729,36.0282,-95.7616,"This is the first of two segments for this tornado. This tornado developed south of E 96th Street South and west of S 16th Street where it damaged roofs of homes, snapped or uprooted large trees, and destroyed barns as it moved northeast. Based on this damage, maximum estimated wind in this segment of the tornado was 100 to 110 mph. The tornado continued into Wagoner County, crossing County Line Road near E 94th Street South.",A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,199
455319,WAGONER CO.,BROKEN ARROW,5/30/2013,1941,Tornado, ,EF2,0,0,3000000,0,OK,CST-6, ,73709,C,145,TSA,0,0,NWS Storm Survey, ,5,450,2,SE,3,ENE,ONETA,5/30/2013,1954,36.0282,-95.7616,36.0401,-95.6785,"This is the second and final segment of this tornado. As the tornado crossed into Wagoner County south of E 91st Street South it blew down trees and damaged barns. Roofs of homes were damaged as it crossed E 91st Street South near S 199th E Avenue, where it also snapped trees and damaged barns. The tornado turned more east crossing open fields and the Muskogee Turnpike. A gas station, several metal buildings, and a small wood-framed building was damaged as it crossed Highway 51. ||The tornado appeared to intensify as it approached and crossed S 225th E Avenue where several homes were severely damaged. The most pronounced damage followed as the tornado moved into a subdivision north of E 91st Street South, where the second floor of one home was destroyed. Several other homes in this neighborhood sustained major damage to their roofs and exterior walls. The tornado continued to move eastward, crossing the Muskogee Turnpike where it snapped numerous large trees. Two school buildings lost a number of windows as the tornado approached S 257th E Avenue. A home was damaged and a large outbuilding was destroyed in this area. Trees were snapped along and near Joy Avenue before the tornado dissipated.||Maximum estimated wind in this segment of this tornado based on this damage was 125 to 135 mph.",A complex of storms that had been over portions of eastern Oklahoma during the early morning hours intensified during the late morning and afternoon resulting in isolated reports of large hail and damaging wind. A much more widespread severe weather event occurred later in the day as severe thunderstorms redeveloped across central and eastern Oklahoma during the afternoon hours ahead of a dry line over central Oklahoma and along an outflow boundary across northeastern Oklahoma. The storms produced large hail and damaging wind. A bow echo type of storm produced a brief tornado in northern Creek County during the afternoon. Two supercell thunderstorms moved along the outflow boundary from the morning thunderstorms and produced several tornadoes during the evening. One storm produced several tornadoes across Mayes County and the other produced a damaging tornado in Broken Arrow.,200
453689,KINGFISHER CO.,OMEGA,5/31/2013,1635,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,75037,C,73,OUN,0,0,Broadcast Media, ,1,50,1,NE,2,NE,OMEGA,5/31/2013,1637,35.8802,-98.1874,35.8905,-98.1747,Broadcast media and Spotter Network reports of brief tornado northeast of Omega. No damage was reported.,"A tornado outbreak occurred during the late afternoon and early evening hours of the 31st. A stalled front and deeply mixed dryline served as a focus for thunderstorm development. The front/dryline triple point was where the most intense supercells initiated. These storms traveled eastward, eventually impacting the Oklahoma City metropolitan area. Several tornadoes occurred, including the El Reno tornado, which unfortunately claimed several lives. In addition to the tornado, very large hail and heavy rains led to flash flooding in Oklahoma City. This flash flood event ranked as one of the worst in Oklahoma City history in terms of fatalities and damages to property. The event lasted well into the overnight hours.",201
453690,CANADIAN CO.,CALUMET,5/31/2013,1655,Tornado, ,EF0,0,0,1000,0,OK,CST-6, ,75037,C,17,OUN,0,0,NWS Storm Survey, ,0.35,30,7,S,7,S,CALUMET,5/31/2013,1656,35.4987,-98.12,35.5014,-98.1148,Storm damage survey and Spotter Network reports confirmed a brief tornado in rural areas south of Calumet. Convergent wheat pattern and minor tree damage were noted.,"A tornado outbreak occurred during the late afternoon and early evening hours of the 31st. A stalled front and deeply mixed dryline served as a focus for thunderstorm development. The front/dryline triple point was where the most intense supercells initiated. These storms traveled eastward, eventually impacting the Oklahoma City metropolitan area. Several tornadoes occurred, including the El Reno tornado, which unfortunately claimed several lives. In addition to the tornado, very large hail and heavy rains led to flash flooding in Oklahoma City. This flash flood event ranked as one of the worst in Oklahoma City history in terms of fatalities and damages to property. The event lasted well into the overnight hours.",202
